price_in_rp,title,district,city,facilities,property_type,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,building_age,year_built,property_condition,building_orientation,garages,furnishing,price_in_rp_bin,price_in_rp_bin_enc,building_size_m2_bin,building_size_m2_bin_enc,Target
400000000.0,Rumah Murah 2 Lantai Siap Huni Cuma 5jt Free All In,Gunung Sindur, Bogor," AC,  Kolam Renang,  Taman,  CCTV, Jogging Track,  Masjid, Jalur Telepon,  Keamanan",rumah,2.0,1.0,60.0,40.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,unfurnished,Rendah,0,Rendah,0,2
400000000.0,Rumah Murah Hunian Masakini 1 Lantai Siap Huni,Gunung Sindur, Bogor," Jalur Telepon,  Jogging Track, Tempat Jemuran, Track Lari,  Kolam Renang,  Taman, Wastafel,  Masjid, CCTV, Jalur Telepon, Keamanan",rumah,2.0,1.0,60.0,40.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,tenggara,0.0,unfurnished,Rendah,0,Rendah,0,2
375000000.0000001,Rumah Siap Huni Strategis Tengah 2Km Stasiun Citayam - Pintu Toll,Bojong Gede, Bogor," Pemanas Air, Jalur Telepon,  Kitchen Set,  Tempat Laundry,  Masjid,  Mesin Cuci,  CCTV, Masjid, Kulkas,  One Gate System, Wastafel,  Playground, Lapangan Bulu Tangkis, Taman, Keamanan 24 jam,  Taman,  AC,  Akses Parkir,  Keamanan,  Ac, Tempat Jemuran",rumah,2.0,1.0,60.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,unfurnished,Rendah,0,Rendah,0,2
100000000.0,DIJUAL RUMAH KPR DENGAN PERSYARATAN KTP DAN KK,Bojong Gede, Bogor,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari, Masjid,  Jalur Telepon, AC,  Keamanan,  Ac, CCTV,  Jogging Track",rumah,2.0,1.0,55.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Rendah,0,2
275000000.0,Rumah komplek dijual on progres siap huni strategis,Bojong Gede, Bogor,"Keamanan 24 jam,  Taman, Jalur Telepon,  CCTV, Masjid,  Jalur Telepon,  Akses Parkir, AC, Wastafel,  Ac,  One Gate System, Tempat Jemuran, Keamanan",rumah,2.0,1.0,60.0,40.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Rendah,0,2
400000000.0,Hunian cantik dekat sts Bojong gede,Bojong Gede, Bogor,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari, Masjid,  Jalur Telepon, AC,  Keamanan,  Ac, CCTV,  Jogging Track",rumah,2.0,1.0,84.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,barat,2.0,unfurnished,Rendah,0,Rendah,0,3
400000000.0,Hunian cantik dekat sts Bojong gede,Bojong Gede, Bogor,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari, Masjid,  Jalur Telepon, AC,  Keamanan,  Ac, CCTV,  Jogging Track",rumah,2.0,1.0,84.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,barat,2.0,unfurnished,Rendah,0,Rendah,0,3
275000000.0,Rumah mewah dicitayam dekat stasiun KA on progres siap huni,Bojong Gede, Bogor," Taman,  Masjid, Jalur Telepon,  CCTV, AC, Wastafel,  Keamanan,  Ac, CCTV, Tempat Jemuran",rumah,2.0,1.0,60.0,40.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Rendah,0,2
275000000.0,Rumah mewah dicitayam dekat stasiun KA on progres siap huni,Bojong Gede, Bogor," Taman,  Masjid, Jalur Telepon,  CCTV, AC, Wastafel,  Keamanan,  Ac, CCTV, Tempat Jemuran",rumah,2.0,1.0,60.0,40.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Rendah,0,2
160000000.0,Rumah cash 2 kamar tidur 1 kamar mandi strategis bebas banjir,Bojong Gede, Bogor,"Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon,  CCTV, Masjid,  Jalur Telepon, Ac,  Akses Parkir, AC, Wastafel,  Keamanan,  One Gate System, CCTV, Tempat Jemuran",rumah,2.0,1.0,42.0,42.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Rendah,0,2
225000000.0,Rumah Minimalis Modern 10mnt Dari Stasiun Citayam,Bojong Gede, Bogor,"Taman, Keamanan 24 jam,  CCTV,  One Gate System, CCTV, Tempat Jemuran",rumah,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,unfurnished,Rendah,0,Rendah,0,2
150000000.0,RUMAH DIJUAL DENGAN SKEMA PEMBAYARAN KPR PRIBADI,Bojong Gede, Bogor," Jalur Telepon,  Ac,  Taman,  CCTV, Jogging Track,  Masjid, Keamanan",rumah,2.0,1.0,55.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Rendah,0,2
135000000.0,DIJUAL RUMAH MURAH STRATEGIS 100JUTAAN,Bojong Gede, Bogor," Jalur Telepon,  Ac, Masjid,  Taman,  CCTV, Jogging Track,  Keamanan",rumah,2.0,1.0,38.0,38.0,0.0,shm - sertifikat hak milik,900 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,0.0,unfurnished,Rendah,0,Rendah,0,2
100000000.0,Rumah KPR pribadi di susukan lokasi super strategis,Bojong Gede, Bogor," Jogging Track,  Taman,  CCTV, Ac,  Masjid, Jalur Telepon,  Keamanan",rumah,2.0,1.0,55.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Rendah,0,2
100000000.0,KPR SYARIAH TANPA BI CHEKING DAN BUNGA,Bojong Gede, Bogor," Jalur Telepon,  Ac,  Jogging Track, Masjid,  Taman, CCTV,  Keamanan",rumah,2.0,1.0,55.0,36.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Rendah,0,2
1700000000.0,"rumah di Bogor, Perumahan Elite dengan lokasi strategis - Nego sampai DEAL",Kedung Halang, Bogor," Taman, Kolam Renang,  Ac,  Jogging Track, Keamanan",rumah,2.0,2.0,84.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,2.0,2020.0,baru,barat daya,0.0,semi furnished,Rendah,0,Sedang,2,3
450000000.0,Rumah Cantik Akses Stasiun dan tol dekat Pemda Bogor,Cibinong, Bogor,"Taman,  Masjid,  CCTV,  Jalur Telepon, Keamanan",rumah,2.0,1.0,72.0,72.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,utara,0.0,unfurnished,Rendah,0,Rendah,0,2
649000000.0,Rumah Ala Jepang Dengan Rofftop di Pakansari 10 Menit Stadion Pakansari,Cibinong, Bogor,"Taman, Keamanan 24 jam, AC, Track Lari, Wastafel",rumah,2.0,1.0,68.0,36.0,1.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,0.0,furnished,Rendah,0,Rendah,0,2
688000000.0,15 Juta All In Rumah Ala Jepang di Pakansari,Cibinong, Bogor,"Keamanan 24 jam, Taman, AC, Wastafel,  One Gate System, Track Lari, Tempat Jemuran",rumah,2.0,1.0,74.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,0.0,unfurnished,Rendah,0,Rendah,0,2
400000000.0,Rumah murah di cibinong,Cibinong, Bogor,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari,  CCTV, Masjid,  Jalur Telepon, Ac, AC,  Keamanan, CCTV,  Jogging Track",rumah,2.0,1.0,80.0,48.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Rendah,0,2
200000000.0,Rumah murah solusi upgrade dari kontrakan di Cibinong Bogor,Cibinong, Bogor,Taman,rumah,2.0,1.0,72.0,36.0,1.0,hgb - hak guna bangunan,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,1.0,unfurnished,Rendah,0,Rendah,0,2
499999999.9999999,Special promo Harga Terbaik,Cibinong, Bogor,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon,  One Gate System,  CCTV, Masjid,  Jalur Telepon, AC, Wastafel,  Keamanan,  Ac, CCTV, Tempat Jemuran",rumah,3.0,2.0,60.0,54.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,barat,2.0,unfurnished,Rendah,0,Rendah,0,0
600000000.0,2Lantai Harga 1 Lantai ! Bebas coustem,Cibinong, Bogor,"Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon,  CCTV, Masjid, Ac, AC, Wastafel,  Keamanan,  One Gate System, Tempat Jemuran",rumah,3.0,2.0,70.0,54.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,butuh renovasi,barat,2.0,unfurnished,Rendah,0,Rendah,0,0
560000000.0,Towhouse Bonus Canopi Lokasi Strategis Dekat Ke Pemda dan Mall Cibinong,Cibinong, Bogor,"Track Lari,  Taman,  CCTV, Taman, Wastafel, Jogging Track, CCTV, Keamanan",rumah,2.0,1.0,64.0,40.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,unfurnished,Rendah,0,Rendah,0,2
600000000.0,Extra Balkon minimalis moderen,Cibinong, Bogor,"Tempat Jemuran,  Ac,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  CCTV, Taman, Wastafel, AC,  Masjid, Jalur Telepon,  Keamanan",rumah,3.0,2.0,70.0,54.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,2.0,unfurnished,Rendah,0,Rendah,0,0
655000000.0,Rumah dengan gaya jepang dekat Tol sentul dan stadio pakan sari,Cibinong, Bogor," Ac, Taman, AC,  Masjid, CCTV,  Keamanan",rumah,2.0,1.0,78.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,unfurnished,Rendah,0,Rendah,0,2
499999999.9999999,Termurah sejagad,Cibinong, Bogor," Jalur Telepon,  Ac,  CCTV, Taman, AC,  Masjid, CCTV, Jalur Telepon, Keamanan",rumah,3.0,2.0,60.0,54.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,barat,2.0,unfurnished,Rendah,0,Rendah,0,0
600000000.0,3K.Tidur/2K.Mandi,Cibinong, Bogor," Jalur Telepon,  Ac, Masjid, Keamanan 24 jam,  Taman, Taman, AC,  Masjid, CCTV, Jalur Telepon, Keamanan",rumah,3.0,2.0,70.0,54.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,2.0,unfurnished,Rendah,0,Rendah,0,0
999000000.0,Rumah Cluster 2 Lantai Siap Huni di Pondok Rajeg Cibinong,Cibinong, Bogor,"Kolam Renang,  Taman, Taman, Ac, AC,  Keamanan",rumah,3.0,2.0,72.0,90.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,selatan,0.0,unfurnished,Rendah,0,Sedang,2,0
185000000.0,Rumah Semi Mewah Design Compact House di Citayam 10mnt Ke Stasiun,Cibinong, Bogor," One Gate System, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Taman, Jalur Telepon",rumah,2.0,1.0,50.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,unfurnished,Rendah,0,Rendah,0,2
499999999.9999999,Rumah jual cepat,Cibinong, Bogor," Taman,  CCTV, Ac,  Masjid, Jalur Telepon,  Keamanan",rumah,3.0,2.0,60.0,54.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,2.0,unfurnished,Rendah,0,Rendah,0,0
589999999.9999999,rumah murah angsuran terjangkau di jantung kota cibinong,Cibinong, Bogor," Jalur Telepon, Ac,  Keamanan, Taman",rumah,2.0,1.0,72.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,1.0,unfurnished,Rendah,0,Rendah,0,2
599000000.0000001,CLUSTER 1LANTAI DI LOKASI STRATEGIS DEKAT KANTOR PEMDA,Cibinong, Bogor," Ac,  Taman,  CCTV, Jalur Telepon, Keamanan",rumah,2.0,1.0,72.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,timur,1.0,unfurnished,Rendah,0,Rendah,0,3
514000000.0,KPR RUMAH MURAH ANGSURAN RINGAN FREE BIAYA BIAYA,Cibinong, Bogor," Taman,  CCTV, Ac,  Masjid, Jalur Telepon,  Keamanan",rumah,2.0,1.0,72.0,42.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,unfurnished,Rendah,0,Rendah,0,2
624000000.0,RUMAH SIAP HUNI DI CIBINONG KPR 100% DI BANTU SAMPAI ACC,Cibinong, Bogor," Jalur Telepon,  Ac,  Jogging Track,  Taman, CCTV, Keamanan",rumah,2.0,1.0,84.0,48.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,barat,1.0,unfurnished,Rendah,0,Rendah,0,3
624000000.0,RUMAH SIAP HUNI DI CIBINONG KPR 100% DI BANTU SAMPAI ACC,Cibinong, Bogor," Jalur Telepon,  Ac,  Jogging Track,  Taman, CCTV, Keamanan",rumah,2.0,1.0,84.0,48.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,barat,1.0,unfurnished,Rendah,0,Rendah,0,3
494000000.0,Rumah siap huni di cibinong angsuran murah banget,Cibinong, Bogor," Jalur Telepon,  Ac,  Taman,  CCTV, Jogging Track, Keamanan",rumah,2.0,1.0,69.0,41.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,timur,1.0,unfurnished,Rendah,0,Rendah,0,3
594000000.0,DIJUAL RUMAH KPR MURAH DI CIBINONG FREE BIAYA²,Cibinong, Bogor," Ac,  Jogging Track,  CCTV, Taman,  Masjid, Jalur Telepon,  Keamanan",rumah,2.0,1.0,72.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,1.0,unfurnished,Rendah,0,Rendah,0,2
499000000.0,Rumah KPR di lokasi Strategis dekat Pakansari Tanpa DP,Cibinong, Bogor,"Jalur Telepon, Ac,  Taman",rumah,2.0,1.0,63.0,41.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,timur,1.0,unfurnished,Rendah,0,Rendah,0,3
499000000.0,Rumah 1 lantai dekat perkantoran pemda Cibinong Tanpa DP,Cibinong, Bogor," Jalur Telepon, Ac, Taman",rumah,2.0,1.0,63.0,41.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,timur,1.0,unfurnished,Rendah,0,Rendah,0,3
599000000.0000001,Rumah Cluster Minimalis Di Lokasi Strategis Tanpa Dp Hanya 5jt All In Di Tengah Pemda Cibinong,Cibinong, Bogor," Jalur Telepon,  CCTV, Ac, Taman,  Keamanan",rumah,2.0,1.0,72.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,timur,1.0,unfurnished,Rendah,0,Rendah,0,3
599000000.0000001,Rumah di Jalan haji minggu SHM Tanpa DP,Cibinong, Bogor," Ac,  Taman,  CCTV, Jalur Telepon, Keamanan",rumah,2.0,1.0,72.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,timur,1.0,unfurnished,Rendah,0,Rendah,0,3
600000000.0,"Rumah desain kekinian harga 600 jutaan ,terdapat juga 2 lantai harga 800 an di jalan raya kerdenan Cibinong dekat stasiun Bojonggede,mall ccm, kantor Pemda Cibinong",Cibinong, Bogor," Jalur Telepon,  Jogging Track,  Taman, Ac,  Masjid, CCTV,  Keamanan",rumah,2.0,1.0,77.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,barat,0.0,unfurnished,Rendah,0,Rendah,0,2
700000000.0,2 LANTAI  MEWAH Lengkap FASILITAS DI BOGOR,Sentul, Bogor,"Taman, Keamanan 24 jam,  Kolam Renang, Jalur Telepon, Track Lari,  CCTV,  Jalur Telepon, Kolam Renang, AC,  Keamanan,  Ac, CCTV,  Jogging Track",rumah,3.0,3.0,90.0,80.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,bagus,timur,1.0,unfurnished,Rendah,0,Rendah,0,0
770000000.0,DP 0 Rumah Mewah 2 Lantai Deket Tol dan Stasiun,Sentul, Bogor," Jogging Track,  CCTV, Taman,  Masjid, Jalur Telepon,  Keamanan",rumah,3.0,2.0,77.0,60.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,1.0,unfurnished,Rendah,0,Rendah,0,0
1890000000.0,Rumah Cantik di Dataran Tinggi Pinewood Ext 7x16 Summarecon Bogor,Sukaraja, Bogor,"Taman,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  Playground,  One Gate System, Track Lari",rumah,2.0,3.0,112.0,110.0,0.0,hgb - hak guna bangunan,2200 mah,1.0,1.0,2.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Sedang,2,1
2380000000.0,Rumah Adem Pemandangan Gunung Pinewood 9x16 Summarecon Bogor,Sukaraja, Bogor,"Keamanan 24 jam,  Kolam Renang, Akses Parkir,  Taman, Jalur Telepon,  Playground, Track Lari",rumah,2.0,3.0,144.0,136.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,0.0,2022.0,baru,selatan,0.0,unfurnished,Sedang,2,Sedang,2,1
630000000.0,Rumah 1 Lantai Bernuansa Vila Di kota Bogor,Tanah Sareal, Bogor,"Taman,  Taman,  Track Lari,  Lapangan Voli,  CCTV, Masjid,  Lapangan Bulu Tangkis, Kolam Renang, AC,  Tempat Gym, Wastafel,  Keamanan,  Ac, Lapangan Bola, Tempat Jemuran,  Jogging Track, Lapangan Basket",rumah,2.0,1.0,36.0,90.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,bagus,selatan,0.0,unfurnished,Rendah,0,Sedang,2,2
466999999.9999999,Rumah Minimalist 2lantai Harga 400 Jutaan,Tanah Sareal, Bogor," Jalur Telepon,  Jogging Track,  AC, Kolam Renang,  Taman,  Masjid, CCTV,  Keamanan",rumah,2.0,2.0,60.0,49.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,1.0,2.0,0.0,2022.0,baru,selatan,1.0,furnished,Rendah,0,Rendah,0,2
530000000.0,"Minimalis 2 lantai Baru ! Cibinong,pemda-Bogor",Bogor Barat, Bogor,"Taman,  Taman,  Masjid, Jalur Telepon,  CCTV,  Jalur Telepon, AC, Wastafel,  Keamanan,  Ac, CCTV, Tempat Jemuran",rumah,3.0,2.0,64.0,54.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,selatan,2.0,unfurnished,Rendah,0,Rendah,0,0
570000000.0,Rumah Siap Huni Di Cibubur Dekat Kota Wisata,Cibubur, Bogor,"Taman, Keamanan 24 jam,  Taman, Track Lari,  CCTV, Masjid, Kitchen Set,  Playground, AC,  One Gate System, Lapangan Bola",rumah,2.0,1.0,69.0,72.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,1.0,semi furnished,Rendah,0,Rendah,0,2
2000000000.0,"Dijual cepat rumah bagus di perumahan kota wisata, lokasi strategis.",Cibubur, Bogor," Jalur Telepon,  Ac,  Kolam Renang, Masjid,  Taman, Jogging Track,  Keamanan",rumah,3.0,3.0,120.0,160.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,2.0,2020.0,sudah renovasi,barat daya,0.0,semi furnished,Rendah,0,Tinggi,3,3
545999999.9999999,Rumah Modern Sakura Indica di Timur Jakarta Fasilitas Lengkap,Cibubur, Bogor," Jogging Track,  Kolam Renang,  AC, Masjid, Kitchen Set,  CCTV, Taman, Wastafel,  Keamanan",rumah,2.0,1.0,60.0,30.000000000000007,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,unfurnished,Rendah,0,Rendah,0,2
1350000000.0,Rumah siap huni di bogor kota SHM,Kota Wisata, Bogor,"Taman,  Taman,  Masjid, Kitchen Set,  AC, Jogging Track, AC,  Keamanan, Track Lari, Wastafel",rumah,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished,Rendah,0,Sedang,2,2
700000000.0,Ada Cluster berkualitas harga terjangkau Bonus Motor,Kota Wisata, Bogor," Jalur Telepon, Masjid,  Taman, Wastafel, Jalur Telepon, Keamanan",rumah,2.0,1.0,90.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,0.0,unfurnished,Rendah,0,Rendah,0,2
699000000.0,Cluster Mewah harga murah strategis bonus Honda Scoopy,Kota Wisata, Bogor," Ac, Jalur Telepon, Masjid,  Keamanan",rumah,2.0,1.0,90.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,utara,0.0,unfurnished,Rendah,0,Rendah,0,2
4100000000.0,Atherton Kota Wisata Rumah Cluster Premium Kota Wisata Cibubur,Kota Wisata, Bogor,"Tempat Jemuran,  Taman, Wastafel, CCTV, Jalur Telepon",rumah,4.0,4.0,180.0,237.0,2.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,3.0,1.0,2021.0,baru,utara,0.0,unfurnished,Tinggi,3,Sangat Tinggi,1,1
4600000000.0,Rumah Kotawisata Cluster Baru Termewah Free DP,Kota Wisata, Bogor," Jalur Telepon,  Ac,  Jogging Track, Kolam Renang,  Taman,  Masjid, CCTV,  Keamanan",rumah,4.0,3.0,180.0,237.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,3.0,0.0,2022.0,baru,timur,0.0,unfurnished,Tinggi,3,Sangat Tinggi,1,1
1350000000.0,Rumah siap huni harga murah di kota bogor,Bojongsari, Bogor,"Taman,  Masjid, Kitchen Set, Masjid,  AC, AC,  One Gate System, Track Lari, Wastafel,  Jogging Track",rumah,3.0,2.0,94.0,96.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,0.0,semi furnished,Rendah,0,Sedang,2,2
755000000.0,Rumah Murah 2 Lantai Hunian Elegan Eksekutif Lokasi Strategis,Curug, Bogor,"Taman, Keamanan 24 jam,  Taman, Jalur Telepon, Masjid,  Jalur Telepon,  Akses Parkir,  Keamanan,  One Gate System, Track Lari, Tempat Jemuran,  Jogging Track",rumah,3.0,2.0,78.0,60.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,0.0,unfurnished,Rendah,0,Rendah,0,0
785000000.0,Rumah Elegan 2 Lantai SHM Lokasi Strategis Bebas Banjir,Curug, Bogor,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Masjid,  Keamanan,  One Gate System, Track Lari, Tempat Jemuran,  Jogging Track",rumah,3.0,2.0,85.0,60.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,2.0,0.0,2022.0,baru,utara,0.0,unfurnished,Rendah,0,Rendah,0,0
685000000.0,Rumah Mewah 2 Lantai SHM Lokasi Strategis Bebas Banjir,Curug, Bogor,"Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Masjid, Jogging Track,  Keamanan,  One Gate System, Track Lari, Tempat Jemuran",rumah,3.0,2.0,64.0,60.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,0.0,unfurnished,Rendah,0,Rendah,0,0
400000000.0,Rumah minimalis dekat sts Bojong gede,Bojong, Bogor,"Jalur Telepon,  Track Lari,  Jalur Telepon,  Lapangan Bulu Tangkis, Keamanan,  Tempat Laundry,  CCTV, Masjid,  One Gate System, Wastafel,  Playground, Lapangan Bola,  Jogging Track, Keamanan 24 jam,  Taman,  Akses Parkir, AC,  Ac, Tempat Jemuran, Lapangan Basket",rumah,2.0,1.0,72.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished,Rendah,0,Rendah,0,2
280000000.0,Rumah Cantik di Pabuaran Harga Nego,Bojong, Bogor,Tempat Jemuran,rumah,2.0,1.0,50.0,40.0,1.0,"lainnya (ppjb,girik,adat,dll)",1300 mah,0.0,0.0,1.0,0.0,2022.0,bagus,barat,0.0,unfurnished,Rendah,0,Rendah,0,2
992000000.0,Di jual rumah di permu kayu manis Residence Bogor,Tanah Baru, Bogor," Jalur Telepon,  Ac,  Jogging Track,  Kolam Renang, Masjid,  Taman,  CCTV, Keamanan",rumah,2.0,2.0,75.0,84.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,bagus,timur,0.0,unfurnished,Rendah,0,Rendah,0,2
798000000.0,Rumah Ready Stok  Free DP 10 % Di Milennium City,Parung Panjang, Bogor,"Keamanan 24 jam, Taman,  Taman, Jogging Track, Track Lari, Keamanan",rumah,2.0,2.0,60.0,61.0,2.0,hgb - hak guna bangunan,2200 mah,0.0,0.0,2.0,2.0,2020.0,baru,utara,0.0,unfurnished,Rendah,0,Rendah,0,3
589999999.9999999,Cluster Dalton 2 Lantai di Millenium City,Parung Panjang, Bogor,"Track Lari, Jogging Track,  Taman, Keamanan",rumah,2.0,2.0,60.0,40.0,2.0,hgb - hak guna bangunan,lainnya mah,0.0,0.0,2.0,0.0,2022.0,baru,selatan,0.0,unfurnished,Rendah,0,Rendah,0,0
749000000.0,de'LORA @Parung Panjang ✅ LOKASI Strategis,Parung Panjang, Bogor,"Lapangan Voli,  Track Lari, Keamanan, Kolam Renang,  Tempat Gym, Wastafel,  Jogging Track, Lapangan Basket",rumah,3.0,1.0,72.0,48.0,1.0,"lainnya (ppjb,girik,adat,dll)",2200 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,0.0,unfurnished,Rendah,0,Rendah,0,2
